!�ڵ�����
N,  2129,    2.38989e+000,    3.15946e-016,    3.93205e-001
N,  2130,    2.02832e+000,   -3.44353e+000,    7.00000e-002
N,  2131,    2.69994e+000,   -2.94657e+000,    7.00000e-002
N,  2132,    3.25357e+000,   -2.32083e+000,    7.00000e-002
N,  2133,    3.66500e+000,   -1.59366e+000,    7.00000e-002
N,  2134,    3.91625e+000,   -7.96838e-001,    7.00000e-002
N,  2135,    3.99634e+000,    3.48083e-002,    7.00000e-002
N,  2136,    1.63374e+000,   -2.76031e+000,    2.49405e-001
N,  2137,    2.29249e+000,   -2.24342e+000,    2.49405e-001
N,  2138,    2.79501e+000,   -1.57363e+000,    2.49405e-001
N,  2139,    3.10706e+000,   -7.96610e-001,    2.49405e-001
N,  2140,    3.20737e+000,    3.47006e-002,    2.49405e-001
N,  2141,    1.86821e+000,   -1.52262e+000,    3.89405e-001
N,  2142,    2.27631e+000,   -7.91829e-001,    3.89405e-001
N,  2143,    2.40985e+000,    3.44683e-002,    3.89405e-001
N,  2144,   -2.24585e+000,    2.26692e+000,    2.53329e-001
N,  2145,   -2.25961e+000,    2.25142e+000,    2.54241e-001
N,  2146,   -2.29249e+000,    2.24342e+000,    2.49405e-001
N,  2147,    3.21448e+000,    2.34935e+000,    7.52053e-002
N,  2148,    2.66700e+000,    2.95610e+000,    7.59119e-002
N,  2149,    2.65374e+000,    2.96852e+000,    7.47636e-002
N,  2150,    1.99071e+000,    3.44800e+000,    7.60228e-002
N,  2151,    1.24394e+000,    3.78247e+000,    7.47636e-002
N,  2152,    1.22656e+000,    3.78774e+000,    7.59119e-002
N,  2153,    4.27358e-001,    3.95850e+000,    7.52053e-002
N,  2154,    4.08442e-001,    3.96037e+000,    7.56134e-002
N,  2155,   -4.08442e-001,    3.96037e+000,    7.56134e-002
N,  2156,   -4.27358e-001,    3.95850e+000,    7.52053e-002
N,  2157,   -1.22656e+000,    3.78774e+000,    7.59119e-002
N,  2158,   -1.24394e+000,    3.78247e+000,    7.47636e-002
N,  2159,   -1.99071e+000,    3.44800e+000,    7.60228e-002
N,  2160,   -2.65374e+000,    2.96852e+000,    7.47636e-002
N,  2161,   -2.66700e+000,    2.95610e+000,    7.59119e-002
N,  2162,   -3.21448e+000,    2.34935e+000,    7.52053e-002
N,  2163,   -3.22556e+000,    2.33390e+000,    7.56134e-002
N,  2164,    2.24585e+000,    2.26692e+000,    2.53329e-001
N,  2165,    1.59480e+000,    2.76227e+000,    2.54410e-001
N,  2166,    8.40287e-001,    3.07842e+000,    2.53329e-001
N,  2167,    8.19979e-001,    3.08259e+000,    2.54241e-001
N,  2168,    1.08965e-002,    3.19031e+000,    2.53826e-001
N,  2169,   -1.08965e-002,    3.19031e+000,    2.53826e-001
N,  2170,   -8.19979e-001,    3.08259e+000,    2.54241e-001
N,  2171,   -8.40287e-001,    3.07842e+000,    2.53329e-001
N,  2172,   -1.59480e+000,    2.76227e+000,    2.54410e-001
N,  2173,    4.29885e-001,    2.35298e+000,    3.92401e-001
N,  2174,    4.06648e-001,    2.35574e+000,    3.92942e-001
N,  2175,   -4.06648e-001,    2.35574e+000,    3.92942e-001
N,  2176,   -4.29885e-001,    2.35298e+000,    3.92401e-001
N,  2177,   -1.19494e+000,    2.06970e+000,    3.93205e-001
N,  2178,    3.63668e+000,    1.65726e+000,    7.00000e-002
N,  2179,    3.21265e+000,    2.37715e+000,    7.00000e-002
N,  2180,    2.64821e+000,    2.99315e+000,    7.00000e-002
N,  2181,    1.96803e+000,    3.47834e+000,    7.00000e-002
N,  2182,    1.20183e+000,    3.81150e+000,    7.00000e-002
N,  2183,   -4.52349e-001,    3.97081e+000,    7.00000e-002
N,  2184,   -1.26804e+000,    3.78999e+000,    7.00000e-002
N,  2185,   -2.02832e+000,    3.44353e+000,    7.00000e-002
N,  2186,   -2.69994e+000,    2.94657e+000,    7.00000e-002
N,  2187,   -3.25357e+000,    2.32083e+000,    7.00000e-002
N,  2188,    2.24342e+000,    2.29249e+000,    2.49405e-001
N,  2189,    1.57363e+000,    2.79501e+000,    2.49405e-001
N,  2190,    7.96610e-001,    3.10706e+000,    2.49405e-001
N,  2191,   -3.47006e-002,    3.20737e+000,    2.49405e-001
N,  2192,   -8.63647e-001,    3.08910e+000,    2.49405e-001
N,  2193,   -1.63374e+000,    2.76031e+000,    2.49405e-001
N,  2194,    3.84522e-001,    2.37923e+000,    3.89405e-001
N,  2195,   -4.52412e-001,    2.36726e+000,    3.89405e-001
N,  2196,   -1.23478e+000,    2.06976e+000,    3.89405e-001
N,  2197,    3.63400e+000,    1.62646e+000,    7.56134e-002
N,  2198,    3.22556e+000,    2.33390e+000,    7.56134e-002
N,  2199,    2.76834e+000,    1.58572e+000,    2.53826e-001
N,  2200,    2.25961e+000,    2.25142e+000,    2.54241e-001
N,  2201,    3.08910e+000,    8.63647e-001,    2.49405e-001
N,  2202,    2.76031e+000,    1.63374e+000,    2.49405e-001
N,  2203,    2.75744e+000,    1.60459e+000,    2.53826e-001
N,  2204,    1.83681e+000,    1.53004e+000,    3.92942e-001
N,  2205,    1.82280e+000,    1.54878e+000,    3.92401e-001
N,  2206,    2.25273e+000,    8.56608e-001,    3.89405e-001
N,  2207,    1.82390e+000,    1.57543e+000,    3.89405e-001
N,  2208,    1.19494e+000,    2.06970e+000,    3.93205e-001
N,  2209,    1.17508e+000,    2.10423e+000,    3.89405e-001
N,  2210,    1.37959e+000,    7.82168e-001,    4.91632e-001
N,  2211,    1.36717e+000,    8.03678e-001,    4.91632e-001
N,  2212,    1.37297e+000,    8.31724e-001,    4.89653e-001
N,  2213,    7.92133e-001,    1.37201e+000,    4.92067e-001
N,  2214,    7.73167e-001,    1.40678e+000,    4.89653e-001
N,  2215,    1.24186e-002,    1.58585e+000,    4.91632e-001
N,  2216,   -1.24186e-002,    1.58585e+000,    4.91632e-001
N,  2217,   -3.38074e-002,    1.60489e+000,    4.89653e-001
N,  2218,   -7.92133e-001,    1.37201e+000,    4.92067e-001
N,  2219,   -8.31724e-001,    1.37297e+000,    4.89653e-001
N,  2220,   -1.36717e+000,    8.03678e-001,    4.91632e-001
N,  2221,   -1.37959e+000,    7.82168e-001,    4.91632e-001
N,  2222,   -1.40678e+000,    7.73167e-001,    4.89653e-001
N,  2223,   -1.58427e+000,    0.00000e+000,    4.92067e-001
N,  2224,   -1.37959e+000,   -7.82168e-001,    4.91632e-001
N,  2225,   -1.36717e+000,   -8.03678e-001,    4.91632e-001
N,  2226,   -1.40678e+000,   -7.73167e-001,    4.89653e-001
N,  2227,   -1.37297e+000,   -8.31724e-001,    4.89653e-001
N,  2228,   -7.92133e-001,   -1.37201e+000,    4.92067e-001
N,  2229,   -7.73167e-001,   -1.40678e+000,    4.89653e-001
N,  2230,   -1.24186e-002,   -1.58585e+000,    4.91632e-001
N,  2231,    1.24186e-002,   -1.58585e+000,    4.91632e-001
N,  2232,    3.38074e-002,   -1.60489e+000,    4.89653e-001
N,  2233,    7.92133e-001,   -1.37201e+000,    4.92067e-001
N,  2234,    8.31724e-001,   -1.37297e+000,    4.89653e-001
N,  2235,    1.36717e+000,   -8.03678e-001,    4.91632e-001
N,  2236,    1.40678e+000,   -7.73167e-001,    4.89653e-001
N,  2237,    1.60489e+000,    3.38074e-002,    4.89653e-001
N,  2238,   -4.21487e-001,   -6.69415e-001,    5.49901e-001
N,  2239,   -3.68987e-001,   -6.99726e-001,    5.49901e-001
N,  2240,   -3.87363e-001,   -6.70932e-001,    5.50749e-001
N,  2241,    3.87363e-001,   -6.70932e-001,    5.50749e-001
N,  2242,    3.68987e-001,    6.99726e-001,    5.49901e-001
N,  2243,    3.87363e-001,    6.70932e-001,    5.50749e-001
N,  2244,   -4.21487e-001,    6.69415e-001,    5.49901e-001
N,  2245,   -3.87363e-001,    6.70932e-001,    5.50749e-001
N,  2246,   -7.74726e-001,    0.00000e+000,    5.50749e-001
N,  2247,    1.37959e+000,   -7.82168e-001,    4.91632e-001
N,  2248,    1.58427e+000,    8.84350e-016,    4.92067e-001
N,  2249,    4.21487e-001,   -6.69415e-001,    5.49901e-001
N,  2250,    7.90474e-001,    3.03109e-002,    5.49901e-001
N,  2251,    7.74726e-001,    9.48734e-017,    5.50749e-001
N,  2252,   -5.42570e-001,    0.00000e+000,    7.50697e-001
N,  2253,   -2.71285e-001,    4.69880e-001,    7.50697e-001
N,  2254,    2.71285e-001,    4.69880e-001,    7.50697e-001
N,  2255,    5.42570e-001,    6.64435e-017,    7.50697e-001
N,  2256,    2.71285e-001,   -4.69880e-001,    7.50697e-001
N,  2257,   -2.71285e-001,   -4.69880e-001,    7.50697e-001
N,  2258,   -5.39984e-001,    4.64173e-001,    7.43888e-001
N,  2259,    1.31994e-001,    6.99726e-001,    7.43888e-001
N,  2260,    6.71977e-001,    2.35553e-001,    7.43888e-001
N,  2261,    5.39984e-001,   -4.64173e-001,    7.43888e-001
N,  2262,   -1.31994e-001,   -6.99726e-001,    7.43888e-001
N,  2263,   -5.39984e-001,   -4.64173e-001,    7.43888e-001
N,  2264,   -1.46990e+000,    5.37616e-001,    6.97374e-001
N,  2265,   -1.00416e+000,    1.20054e+000,    6.97374e-001
N,  2266,   -2.69359e-001,    1.54178e+000,    6.97374e-001
N,  2267,    5.37616e-001,    1.46990e+000,    6.97374e-001
N,  2268,    1.20054e+000,    1.00416e+000,    6.97374e-001
N,  2269,    1.54178e+000,    2.69359e-001,    6.97374e-001
N,  2270,    1.46990e+000,   -5.37616e-001,    6.97374e-001
N,  2271,    1.00416e+000,   -1.20054e+000,    6.97374e-001
N,  2272,    2.69359e-001,   -1.54178e+000,    6.97374e-001
N,  2273,   -5.37616e-001,   -1.46990e+000,    6.97374e-001
N,  2274,   -1.20054e+000,   -1.00416e+000,    6.97374e-001
N,  2275,   -1.46990e+000,   -5.37616e-001,    6.97374e-001
N,  2276,   -2.31881e+000,    5.50787e-001,    5.98927e-001
N,  2277,   -1.99059e+000,    1.31065e+000,    5.98927e-001
N,  2278,   -1.42228e+000,    1.91243e+000,    5.98927e-001
N,  2279,   -6.82412e-001,    2.28355e+000,    5.98927e-001
N,  2280,    1.39761e-001,    2.37923e+000,    5.98927e-001
N,  2281,    9.45077e-001,    2.18794e+000,    5.98927e-001
N,  2282,    1.63640e+000,    1.73276e+000,    5.98927e-001
N,  2283,    2.13035e+000,    1.06858e+000,    5.98927e-001
N,  2284,    2.36735e+000,    2.75511e-001,    5.98927e-001
N,  2285,    2.31881e+000,   -5.50787e-001,    5.98927e-001
N,  2286,    1.99059e+000,   -1.31065e+000,    5.98927e-001
N,  2287,    1.42228e+000,   -1.91243e+000,    5.98927e-001
N,  2288,    6.82412e-001,   -2.28355e+000,    5.98927e-001
N,  2289,   -1.39761e-001,   -2.37923e+000,    5.98927e-001
N,  2290,   -9.45077e-001,   -2.18794e+000,    5.98927e-001
N,  2291,   -1.63640e+000,   -1.73276e+000,    5.98927e-001
N,  2292,   -2.13035e+000,   -1.06858e+000,    5.98927e-001
N,  2293,   -2.31881e+000,   -5.50787e-001,    5.98927e-001
N,  2294,   -3.13899e+000,    5.54082e-001,    4.58647e-001
N,  2295,   -2.88863e+000,    1.34763e+000,    4.58647e-001
N,  2296,   -2.44141e+000,    2.04935e+000,    4.58647e-001
N,  2297,   -1.82781e+000,    2.61140e+000,    4.58647e-001
N,  2298,   -1.08965e+000,    2.99549e+000,    4.58647e-001
N,  2299,   -2.77229e-001,    3.17544e+000,    4.58647e-001
N,  2300,    5.54082e-001,    3.13899e+000,    4.58647e-001
N,  2301,    1.34763e+000,    2.88863e+000,    4.58647e-001
N,  2302,    2.04935e+000,    2.44141e+000,    4.58647e-001
N,  2303,    2.61140e+000,    1.82781e+000,    4.58647e-001
N,  2304,    2.99549e+000,    1.08965e+000,    4.58647e-001
N,  2305,    3.17544e+000,    2.77229e-001,    4.58647e-001
N,  2306,    3.13899e+000,   -5.54082e-001,    4.58647e-001
N,  2307,    2.88863e+000,   -1.34763e+000,    4.58647e-001
N,  2308,    2.44141e+000,   -2.04935e+000,    4.58647e-001
N,  2309,    1.82781e+000,   -2.61140e+000,    4.58647e-001
N,  2310,    1.08965e+000,   -2.99549e+000,    4.58647e-001
N,  2311,    2.77229e-001,   -3.17544e+000,    4.58647e-001
N,  2312,   -5.54082e-001,   -3.13899e+000,    4.58647e-001
N,  2313,   -1.34763e+000,   -2.88863e+000,    4.58647e-001
N,  2314,   -2.04935e+000,   -2.44141e+000,    4.58647e-001
N,  2315,   -2.61140e+000,   -1.82781e+000,    4.58647e-001
N,  2316,   -2.99549e+000,   -1.08965e+000,    4.58647e-001
N,  2317,   -3.13899e+000,   -5.54082e-001,    4.58647e-001
N,  2318,   -3.94176e+000,    5.54119e-001,    2.78114e-001
N,  2319,   -3.74042e+000,    1.36155e+000,    2.78114e-001
N,  2320,   -3.37560e+000,    2.10947e+000,    2.78114e-001
N,  2321,   -2.86325e+000,    2.76520e+000,    2.78114e-001
N,  2322,   -2.22576e+000,    3.30008e+000,    2.78114e-001
N,  2323,   -1.49100e+000,    3.69072e+000,    2.78114e-001
N,  2324,   -6.91073e-001,    3.92007e+000,    2.78114e-001
N,  2325,    1.39057e-001,    3.97809e+000,    2.78114e-001
N,  2326,    9.63109e-001,    3.86225e+000,    2.78114e-001
N,  2327,    1.74507e+000,    3.57760e+000,    2.78114e-001
N,  2328,    2.45076e+000,    3.13660e+000,    2.78114e-001
N,  2329,    3.04934e+000,    2.55852e+000,    2.78114e-001
N,  2330,    3.51465e+000,    1.86862e+000,    2.78114e-001
N,  2331,    3.82636e+000,    1.09705e+000,    2.78114e-001
N,  2332,    3.97083e+000,    2.77528e-001,    2.78114e-001
N,  2333,    3.94176e+000,   -5.54119e-001,    2.78114e-001
N,  2334,    3.74042e+000,   -1.36155e+000,    2.78114e-001
N,  2335,    3.37560e+000,   -2.10947e+000,    2.78114e-001
N,  2336,    2.86325e+000,   -2.76520e+000,    2.78114e-001
N,  2337,    2.22576e+000,   -3.30008e+000,    2.78114e-001
N,  2338,    1.49100e+000,   -3.69072e+000,    2.78114e-001
N,  2339,    6.91073e-001,   -3.92007e+000,    2.78114e-001
N,  2340,   -1.39057e-001,   -3.97809e+000,    2.78114e-001
N,  2341,   -9.63109e-001,   -3.86225e+000,    2.78114e-001
N,  2342,   -1.74507e+000,   -3.57760e+000,    2.78114e-001
N,  2343,   -2.45076e+000,   -3.13660e+000,    2.78114e-001
N,  2344,   -3.04934e+000,   -2.55852e+000,    2.78114e-001
N,  2345,   -3.51465e+000,   -1.86862e+000,    2.78114e-001
N,  2346,   -3.82636e+000,   -1.09705e+000,    2.78114e-001
N,  2347,   -3.94176e+000,   -5.54119e-001,    2.78114e-001
N,  2348,   -1.36234e+000,    0.00000e+000,    7.03310e-001
N,  2349,   -1.22186e+000,    5.66338e-001,    7.98933e-001
N,  2350,   -1.10139e+000,    7.74994e-001,    7.98933e-001
N,  2351,   -6.81169e-001,    1.17982e+000,    7.03310e-001
N,  2352,   -1.20468e-001,    1.34133e+000,    7.98933e-001
N,  2353,    1.20468e-001,    1.34133e+000,    7.98933e-001
N,  2354,    6.81169e-001,    1.17982e+000,    7.03310e-001
N,  2355,    1.10139e+000,    7.74994e-001,    7.98933e-001
N,  2356,    1.22186e+000,    5.66338e-001,    7.98933e-001
N,  2357,    1.36234e+000,    6.59818e-016,    7.03310e-001
N,  2358,    1.22186e+000,   -5.66338e-001,    7.98933e-001
N,  2359,    1.10139e+000,   -7.74994e-001,    7.98933e-001
N,  2360,    6.81169e-001,   -1.17982e+000,    7.03310e-001
N,  2361,    1.20468e-001,   -1.34133e+000,    7.98933e-001
N,  2362,   -1.20468e-001,   -1.34133e+000,    7.98933e-001
N,  2363,   -6.81169e-001,   -1.17982e+000,    7.03310e-001
N,  2364,   -1.10139e+000,   -7.74994e-001,    7.98933e-001
N,  2365,   -1.22186e+000,   -5.66338e-001,    7.98933e-001
N,  2366,   -2.17874e+000,    0.00000e+000,    6.15222e-001
N,  2367,   -2.08576e+000,    5.94036e-001,    7.39322e-001
N,  2368,   -2.01672e+000,    8.20683e-001,    6.49733e-001
N,  2369,   -1.71909e+000,    1.33619e+000,    6.49733e-001
N,  2370,   -1.55733e+000,    1.50930e+000,    7.39322e-001
N,  2371,   -1.08937e+000,    1.88684e+000,    6.15222e-001
N,  2372,   -5.28430e-001,    2.10334e+000,    7.39322e-001
N,  2373,   -2.97627e-001,    2.15687e+000,    6.49733e-001
N,  2374,    2.97627e-001,    2.15687e+000,    6.49733e-001
N,  2375,    5.28430e-001,    2.10334e+000,    7.39322e-001
N,  2376,    1.08937e+000,    1.88684e+000,    6.15222e-001
N,  2377,    1.55733e+000,    1.50930e+000,    7.39322e-001
N,  2378,    1.71909e+000,    1.33619e+000,    6.49733e-001
N,  2379,    2.01672e+000,    8.20683e-001,    6.49733e-001
N,  2380,    2.08576e+000,    5.94036e-001,    7.39322e-001
N,  2381,    2.17874e+000,    4.78793e-016,    6.15222e-001
N,  2382,    2.08576e+000,   -5.94036e-001,    7.39322e-001
N,  2383,    2.01672e+000,   -8.20683e-001,    6.49733e-001
N,  2384,    1.71909e+000,   -1.33619e+000,    6.49733e-001
N,  2385,    1.55733e+000,   -1.50930e+000,    7.39322e-001
N,  2386,    1.08937e+000,   -1.88684e+000,    6.15222e-001
N,  2387,    5.28430e-001,   -2.10334e+000,    7.39322e-001
N,  2388,    2.97627e-001,   -2.15687e+000,    6.49733e-001
N,  2389,   -2.97627e-001,   -2.15687e+000,    6.49733e-001
N,  2390,   -5.28430e-001,   -2.10334e+000,    7.39322e-001
N,  2391,   -1.08937e+000,   -1.88684e+000,    6.15222e-001
N,  2392,   -1.55733e+000,   -1.50930e+000,    7.39322e-001
N,  2393,   -1.71909e+000,   -1.33619e+000,    6.49733e-001
N,  2394,   -2.01672e+000,   -8.20683e-001,    6.49733e-001
N,  2395,   -2.08576e+000,   -5.94036e-001,    7.39322e-001
N,  2396,   -2.98974e+000,    0.00000e+000,    4.86650e-001
N,  2397,   -2.91975e+000,    6.10032e-001,    6.23668e-001
N,  2398,   -2.87218e+000,    8.29924e-001,    5.04094e-001
N,  2399,   -2.64280e+000,    1.39432e+000,    5.52560e-001
N,  2400,   -2.52891e+000,    1.59157e+000,    5.52560e-001
N,  2401,   -2.15482e+000,    2.07242e+000,    5.04094e-001
N,  2402,   -1.98818e+000,    2.22356e+000,    6.23668e-001
N,  2403,   -1.49487e+000,    2.58919e+000,    4.86650e-001
N,  2404,   -9.31569e-001,    2.83359e+000,    6.23668e-001
N,  2405,   -7.17353e-001,    2.90234e+000,    5.04094e-001
N,  2406,   -1.13884e-001,    2.98589e+000,    5.52560e-001
N,  2407,    1.13884e-001,    2.98589e+000,    5.52560e-001
N,  2408,    7.17353e-001,    2.90234e+000,    5.04094e-001
N,  2409,    9.31569e-001,    2.83359e+000,    6.23668e-001
N,  2410,    1.49487e+000,    2.58919e+000,    4.86650e-001
N,  2411,    1.98818e+000,    2.22356e+000,    6.23668e-001
N,  2412,    2.15482e+000,    2.07242e+000,    5.04094e-001
N,  2413,    2.52891e+000,    1.59157e+000,    5.52560e-001
N,  2414,    2.64280e+000,    1.39432e+000,    5.52560e-001
N,  2415,    2.87218e+000,    8.29924e-001,    5.04094e-001
N,  2416,    2.91975e+000,    6.10032e-001,    6.23668e-001
N,  2417,    2.98974e+000,   -6.62105e-016,    4.86650e-001
N,  2418,    2.91975e+000,   -6.10032e-001,    6.23668e-001
N,  2419,    2.87218e+000,   -8.29924e-001,    5.04094e-001
N,  2420,    2.64280e+000,   -1.39432e+000,    5.52560e-001
N,  2421,    2.52891e+000,   -1.59157e+000,    5.52560e-001
N,  2422,    2.15482e+000,   -2.07242e+000,    5.04094e-001
N,  2423,    1.98818e+000,   -2.22356e+000,    6.23668e-001
N,  2424,    1.49487e+000,   -2.58919e+000,    4.86650e-001
N,  2425,    9.31569e-001,   -2.83359e+000,    6.23668e-001
N,  2426,    7.17353e-001,   -2.90234e+000,    5.04094e-001
N,  2427,    1.13884e-001,   -2.98589e+000,    5.52560e-001
N,  2428,   -1.13884e-001,   -2.98589e+000,    5.52560e-001
N,  2429,   -7.17353e-001,   -2.90234e+000,    5.04094e-001
N,  2430,   -9.31569e-001,   -2.83359e+000,    6.23668e-001
N,  2431,   -1.49487e+000,   -2.58919e+000,    4.86650e-001
N,  2432,   -1.98818e+000,   -2.22356e+000,    6.23668e-001
N,  2433,   -2.15482e+000,   -2.07242e+000,    5.04094e-001
N,  2434,   -2.52891e+000,   -1.59157e+000,    5.52560e-001
N,  2435,   -2.64280e+000,   -1.39432e+000,    5.52560e-001
N,  2436,   -2.87218e+000,   -8.29924e-001,    5.04094e-001
N,  2437,   -2.91975e+000,   -6.10032e-001,    6.23668e-001
N,  2438,   -3.79336e+000,    0.00000e+000,    3.17913e-001
N,  2439,   -3.73604e+000,    6.22089e-001,    4.61838e-001
N,  2440,   -3.70115e+000,    8.31559e-001,    3.28347e-001
N,  2441,   -3.51362e+000,    1.42423e+000,    4.04044e-001
N,  2442,   -3.42899e+000,    1.62153e+000,    3.58219e-001
N,  2443,   -3.11878e+000,    2.15883e+000,    3.58219e-001
N,  2444,   -2.99023e+000,    2.33077e+000,    4.04044e-001
N,  2445,   -2.57073e+000,    2.78951e+000,    3.28347e-001
N,  2446,   -2.40676e+000,    2.92446e+000,    4.61838e-001
N,  2447,   -1.89668e+000,    3.28514e+000,    3.17913e-001
N,  2448,   -1.32928e+000,    3.54655e+000,    4.61838e-001
N,  2449,   -1.13043e+000,    3.62107e+000,    3.28347e-001
N,  2450,   -5.23391e-001,    3.75500e+000,    4.04044e-001
N,  2451,   -3.10207e-001,    3.78036e+000,    3.58219e-001
N,  2452,    3.10207e-001,    3.78036e+000,    3.58219e-001
N,  2453,    5.23391e-001,    3.75500e+000,    4.04044e-001
N,  2454,    1.13043e+000,    3.62107e+000,    3.28347e-001
N,  2455,    1.32928e+000,    3.54655e+000,    4.61838e-001
N,  2456,    1.89668e+000,    3.28514e+000,    3.17913e-001
N,  2457,    2.40676e+000,    2.92446e+000,    4.61838e-001
N,  2458,    2.57073e+000,    2.78951e+000,    3.28347e-001
N,  2459,    2.99023e+000,    2.33077e+000,    4.04044e-001
N,  2460,    3.11878e+000,    2.15883e+000,    3.58219e-001
N,  2461,    3.42899e+000,    1.62153e+000,    3.58219e-001
N,  2462,    3.51362e+000,    1.42423e+000,    4.04044e-001
N,  2463,    3.70115e+000,    8.31559e-001,    3.28347e-001
N,  2464,    3.73604e+000,    6.22089e-001,    4.61838e-001
N,  2465,    3.79336e+000,    1.40108e-015,    3.17913e-001
N,  2466,    3.73604e+000,   -6.22089e-001,    4.61838e-001
N,  2467,    3.70115e+000,   -8.31559e-001,    3.28347e-001
N,  2468,    3.51362e+000,   -1.42423e+000,    4.04044e-001
N,  2469,    3.42899e+000,   -1.62153e+000,    3.58219e-001
N,  2470,    3.11878e+000,   -2.15883e+000,    3.58219e-001
N,  2471,    2.99023e+000,   -2.33077e+000,    4.04044e-001
N,  2472,    2.57073e+000,   -2.78951e+000,    3.28347e-001
N,  2473,    2.40676e+000,   -2.92446e+000,    4.61838e-001
N,  2474,    1.89668e+000,   -3.28514e+000,    3.17913e-001
N,  2475,    1.32928e+000,   -3.54655e+000,    4.61838e-001
N,  2476,    1.13043e+000,   -3.62107e+000,    3.28347e-001
N,  2477,    5.23391e-001,   -3.75500e+000,    4.04044e-001
N,  2478,    3.10207e-001,   -3.78036e+000,    3.58219e-001
N,  2479,   -3.10207e-001,   -3.78036e+000,    3.58219e-001
N,  2480,   -5.23391e-001,   -3.75500e+000,    4.04044e-001
N,  2481,   -1.13043e+000,   -3.62107e+000,    3.28347e-001
N,  2482,   -1.32928e+000,   -3.54655e+000,    4.61838e-001
N,  2483,   -1.89668e+000,   -3.28514e+000,    3.17913e-001
N,  2484,   -2.40676e+000,   -2.92446e+000,    4.61838e-001
N,  2485,   -2.57073e+000,   -2.78951e+000,    3.28347e-001
N,  2486,   -2.99023e+000,   -2.33077e+000,    4.04044e-001
N,  2487,   -3.11878e+000,   -2.15883e+000,    3.58219e-001
N,  2488,   -3.42899e+000,   -1.62153e+000,    3.58219e-001
N,  2489,   -3.51362e+000,   -1.42423e+000,    4.04044e-001
N,  2490,   -3.70115e+000,   -8.31559e-001,    3.28347e-001
N,  2491,   -3.73604e+000,   -6.22089e-001,    4.61838e-001
N,  2492,   -3.28603e+000,   -8.79437e-002,    2.31380e-001
N,  2493,   -3.22015e+000,   -8.31360e-001,    2.25046e-001
N,  2494,   -3.16859e+000,   -9.26634e-001,    2.29103e-001
N,  2495,   -2.89853e+000,   -1.60878e+000,    2.26831e-001
N,  2496,   -2.84251e+000,   -1.70581e+000,    2.26831e-001
N,  2497,   -2.38678e+000,   -2.28076e+000,    2.29103e-001
N,  2498,   -2.33005e+000,   -2.37305e+000,    2.25046e-001
N,  2499,   -1.71918e+000,   -2.80181e+000,    2.31380e-001
N,  2500,   -1.66493e+000,   -2.88374e+000,    2.24351e-001
N,  2501,   -1.56685e+000,   -2.88976e+000,    2.31380e-001
N,  2502,   -8.90095e-001,   -3.20441e+000,    2.25046e-001
N,  2503,   -7.81807e-001,   -3.20740e+000,    2.29103e-001
N,  2504,   -5.60208e-002,   -3.31459e+000,    2.26831e-001
N,  2505,    5.60208e-002,   -3.31459e+000,    2.26831e-001
N,  2506,    7.81807e-001,   -3.20740e+000,    2.29103e-001
N,  2507,    8.90095e-001,   -3.20441e+000,    2.25046e-001
N,  2508,    1.56685e+000,   -2.88976e+000,    2.31380e-001
N,  2509,    1.66493e+000,   -2.88374e+000,    2.24351e-001
N,  2510,    1.71918e+000,   -2.80181e+000,    2.31380e-001
N,  2511,    2.33005e+000,   -2.37305e+000,    2.25046e-001
N,  2512,    2.38678e+000,   -2.28076e+000,    2.29103e-001
N,  2513,    2.84251e+000,   -1.70581e+000,    2.26831e-001
N,  2514,    2.89853e+000,   -1.60878e+000,    2.26831e-001
N,  2515,    3.16859e+000,   -9.26634e-001,    2.29103e-001
N,  2516,    3.22015e+000,   -8.31360e-001,    2.25046e-001
N,  2517,    3.28603e+000,   -8.79437e-002,    2.31380e-001
N,  2518,    3.32986e+000,   -5.39380e-016,    2.24351e-001
N,  2519,    3.28603e+000,    8.79437e-002,    2.31380e-001
N,  2520,    3.22015e+000,    8.31360e-001,    2.25046e-001
N,  2521,    3.16859e+000,    9.26634e-001,    2.29103e-001
N,  2522,    2.89853e+000,    1.60878e+000,    2.26831e-001
N,  2523,    2.84251e+000,    1.70581e+000,    2.26831e-001
N,  2524,    2.38678e+000,    2.28076e+000,    2.29103e-001
N,  2525,    2.33005e+000,    2.37305e+000,    2.25046e-001
N,  2526,    1.71918e+000,    2.80181e+000,    2.31380e-001
N,  2527,    1.66493e+000,    2.88374e+000,    2.24351e-001
N,  2528,    1.56685e+000,    2.88976e+000,    2.31380e-001
N,  2529,    8.90095e-001,    3.20441e+000,    2.25046e-001
N,  2530,    7.81807e-001,    3.20740e+000,    2.29103e-001
N,  2531,    5.60208e-002,    3.31459e+000,    2.26831e-001
N,  2532,   -5.60208e-002,    3.31459e+000,    2.26831e-001
N,  2533,   -7.81807e-001,    3.20740e+000,    2.29103e-001
N,  2534,   -8.90095e-001,    3.20441e+000,    2.25046e-001
N,  2535,   -1.56685e+000,    2.88976e+000,    2.31380e-001
N,  2536,   -1.66493e+000,    2.88374e+000,    2.24351e-001
N,  2537,   -1.71918e+000,    2.80181e+000,    2.31380e-001
N,  2538,   -2.33005e+000,    2.37305e+000,    2.25046e-001
N,  2539,   -2.38678e+000,    2.28076e+000,    2.29103e-001
N,  2540,   -2.84251e+000,    1.70581e+000,    2.26831e-001
